Year,Make,Model,Trim,Type,Price,Mileage,Accidents,Owners,Usage,car_url
2020,Mazda,CX-5,Touring,SUV,25998.0,25854.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBCM7L0860250/?radius=25
2021,Mazda,CX-5,Carbon Edition Turbo,SUV,29990.0,21824.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCY8M0429260/?radius=25
2021,Mazda,CX-5,Signature,SUV,29998.0,21997.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBEY5M0408752/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,29998.0,21876.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM6P0125927/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,26998.0,24951.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM5M1353500/?radius=25
2022,Mazda,CX-5,2.5 S Preferred,SUV,27998.0,23736.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM2N0571165/?radius=25
2021,Mazda,CX-5,Grand Touring Reserve,SUV,29998.0,22038.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBAY2M0473273/?radius=25
2021,Mazda,CX-5,Touring,SUV,25590.0,26928.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM4M0470935/?radius=25
2021,Mazda,CX-5,Touring,SUV,24593.0,28420.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM7M0376032/?radius=25
2021,Mazda,CX-5,Grand Touring Reserve,SUV,29998.0,22192.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBAY0M0452468/?radius=25
2021,Mazda,CX-5,Touring,SUV,24998.0,27923.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM1M0474604/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,27998.0,24281.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM4M0441191/?radius=25
2020,Mazda,CX-5,Sport,SUV,23998.0,29791.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBBM3L0833614/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,25894.0,26863.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM9M0337473/?radius=25
2021,Mazda,CX-5,Grand Touring Reserve,SUV,28998.0,23370.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBAY4M0453638/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,26346.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM2M0378884/?radius=25
2021,Mazda,CX-5,Carbon Edition,SUV,27998.0,24313.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM1M0351370/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,28998.0,23431.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM4P0144329/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,,19453.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDMXM0422757/?radius=25
2021,Mazda,CX-5,Touring,SUV,,19503.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM8M0362009/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,28998.0,23571.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM8P0142518/?radius=25
2021,Mazda,CX-5,Carbon Edition Turbo,SUV,29998.0,22629.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCY7M0394971/?radius=25
2021,Mazda,CX-5,Sport,SUV,23998.0,30218.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABMXM0387652/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,28998.0,23448.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM2P0190922/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,27998.0,24685.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM2M0381282/?radius=25
2021,Mazda,CX-5,Touring,SUV,23998.0,15489.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM6M0446460/?radius=25
2021,Mazda,CX-5,Carbon Edition Turbo,SUV,30998.0,22317.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCY3M0394451/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,27998.0,25047.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM6P0142937/?radius=25
2021,Mazda,CX-5,Touring,SUV,26998.0,25906.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM1M0332320/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,28998.0,23952.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM0P0144778/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,28998.0,24093.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM3P0188533/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,27577.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCMXM0376106/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,28998.0,24322.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM3P0197684/?radius=25
2021,Mazda,CX-5,Signature,SUV,29998.0,23389.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBEY4M0440981/?radius=25
2021,Mazda,CX-5,Touring,SUV,25990.0,30275.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCMXM1380330/?radius=25
2021,Mazda,CX-5,Sport,SUV,23998.0,30163.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABMXM0333428/?radius=25
2021,Mazda,CX-5,Carbon Edition,SUV,29998.0,23600.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM4M0395508/?radius=25
2022,Mazda,CX-5,2.5 S Select,SUV,25998.0,28049.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBBM1N0561616/?radius=25
2021,Mazda,CX-5,Touring,SUV,24998.0,29797.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM6M0417101/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,26990.0,29203.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM4M0427091/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,28998.0,24735.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM2P0187888/?radius=25
2022,Mazda,CX-5,2.5 S Carbon Edition,SUV,28998.0,24870.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM4N1616360/?radius=25
2022,Mazda,CX-5,2.5 S Premium,SUV,,20908.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBDM0N1534429/?radius=25
2021,Mazda,CX-5,Touring,SUV,26998.0,27255.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM1M1364971/?radius=25
2022,Mazda,CX-5,2.5 S Carbon Edition,SUV,26998.0,27354.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM7N0540316/?radius=25
2021,Mazda,CX-5,Touring,SUV,24998.0,30061.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM1M1394174/?radius=25
2022,Mazda,CX-5,2.5 S Preferred,SUV,26998.0,27322.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM6N1553214/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,29998.0,24268.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM9M1433419/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,29998.0,24287.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM2P0197790/?radius=25
2022,Mazda,CX-5,2.5 S Preferred,SUV,25998.0,28933.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCMXN1611633/?radius=25
2021,Mazda,CX-5,Touring,SUV,,21218.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM1M0476580/?radius=25
2021,Mazda,CX-5,Sport,SUV,23995.0,29511.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM0M0355184/?radius=25
2021,Mazda,CX-5,Touring,SUV,26998.0,27278.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM9M0365369/?radius=25
2023,Mazda,CX-50,2.5 Turbo,SUV,36492.0,21072.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-50/2023/vin/7MMVABXY4PN126823/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,27990.0,26480.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM6M0484642/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,28998.0,25449.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM8P0149484/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,29205.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM3M1358131/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,29998.0,24751.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM8P0194151/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,26998.0,27846.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM1M1373068/?radius=25
2023,Mazda,CX-5,2.5 S Select,SUV,26998.0,27628.0,0,1,Rental vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBBMXP0217558/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,29477.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM3M0368199/?radius=25
2021,Mazda,CX-5,Touring,SUV,26998.0,27907.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM8M0391512/?radius=25
2021,Mazda,CX-5,Sport,SUV,23998.0,33487.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBMXM1334241/?radius=25
2020,Mazda,CX-5,Grand Touring,SUV,26998.0,28091.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBDM4L0824322/?radius=25
2023,Mazda,CX-50,2.5 S,SUV,26998.0,28070.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-50/2023/vin/7MMVABXM8PN112548/?radius=25
2021,Mazda,CX-5,Touring,SUV,24998.0,31079.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM7M0376560/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,29788.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM5M1398829/?radius=25
2021,Mazda,CX-5,Sport,SUV,22998.0,36184.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM0M0356271/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,28998.0,26056.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDMXM1379645/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,,22111.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM9M0324464/?radius=25
2021,Mazda,CX-5,Sport,SUV,24998.0,31592.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM2M0357065/?radius=25
2022,Mazda,CX-5,2.5 S Select,SUV,26998.0,28352.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBBM3N0573461/?radius=25
2022,Mazda,CX-5,2.5 S Preferred,SUV,27998.0,27394.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM6N0548164/?radius=25
2023,Mazda,CX-50,2.5 S Preferred Plus,SUV,28998.0,26292.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-50/2023/vin/7MMVABCMXPN111620/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,29998.0,25514.0,0,1,Rental vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM1P0190121/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,28998.0,26384.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM2P0186983/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,26998.0,28849.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM1P0117105/?radius=25
2021,Mazda,CX-5,Signature,SUV,29998.0,25810.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBEY9M0458523/?radius=25
2021,Mazda,CX-5,Touring,SUV,22825.0,32199.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCMXM0391365/?radius=25
2021,Mazda,CX-5,Touring,SUV,26998.0,28801.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM6M0310488/?radius=25
2021,Mazda,CX-5,Carbon Edition,SUV,26998.0,29117.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM9M0360621/?radius=25
2021,Mazda,CX-5,Touring,SUV,24998.0,32907.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCMXM0442198/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,22980.0,59015.0,0,1,Rental vehicle,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM4M0328888/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,30950.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM0M0455297/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,27998.0,28104.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCMXP0144478/?radius=25
2021,Mazda,CX-5,Touring,SUV,24998.0,32501.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM1M0448238/?radius=25
2021,Mazda,CX-5,Touring,SUV,27998.0,28140.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM7M0364298/?radius=25
2020,Mazda,CX-5,Sport,SUV,22998.0,37862.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFABM6L0864768/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,26998.0,29468.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM7M1423472/?radius=25
2021,Mazda,CX-5,Touring,SUV,23998.0,35481.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM5M0318351/?radius=25
2021,Mazda,CX-5,Touring,SUV,23998.0,35622.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM8M1349846/?radius=25
2023,Mazda,CX-5,2.5 S Premium,SUV,27998.0,28404.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBDM7P0203386/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,31430.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM9M1386466/?radius=25
2021,Mazda,CX-5,Touring,SUV,,23187.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM1M1385304/?radius=25
2021,Mazda,CX-5,Sport,SUV,24998.0,32956.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM8M0303575/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,28998.0,27406.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM3P0103898/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,27998.0,28538.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM2M1401220/?radius=25
2022,Mazda,CX-5,2.5 S Premium Plus,SUV,27998.0,28881.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBEM4N1574883/?radius=25
2021,Mazda,CX-5,Signature,SUV,30998.0,26123.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBEY3M0324283/?radius=25
2021,Mazda,CX-5,Sport,SUV,23998.0,35830.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM6M1355775/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,27590.0,29495.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM3M0307594/?radius=25
2023,Mazda,CX-5,2.5 S Premium,SUV,25977.0,32073.0,0,1,Rental vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBDM5P0202513/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,28998.0,27910.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM8P0190732/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,31882.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM2M0394969/?radius=25
2020,Mazda,CX-5,Touring,SUV,22990.0,47586.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM8L0767084/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,27998.0,29012.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM3P0137291/?radius=25
2023,Mazda,CX-5,2.5 S Premium,SUV,25990.0,32486.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBDM4P0197952/?radius=25
2021,Mazda,CX-5,Carbon Edition,SUV,27990.0,29329.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM7M0401625/?radius=25
2021,Mazda,CX-5,Touring,SUV,24998.0,34553.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM9M0404042/?radius=25
2023,Mazda,CX-5,2.5 S Premium,SUV,28998.0,28515.0,0,1,Rental vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBDMXP0188270/?radius=25
2020,Mazda,CX-5,Grand Touring Reserve,SUV,26998.0,30765.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBAY7L0838321/?radius=25
2020,Mazda,CX-5,Grand Touring,SUV,26494.0,31655.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBDM6L0738820/?radius=25
2021,Mazda,CX-5,Carbon Edition,SUV,27990.0,29649.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM9M0397920/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,26998.0,30999.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM6M0417999/?radius=25
2020,Mazda,CX-5,Touring,SUV,24998.0,34653.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBCM8L0851430/?radius=25
2020,Mazda,CX-5,Sport,SUV,22990.0,51539.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBBM3L0853376/?radius=25
2021,Mazda,CX-5,Signature,SUV,29998.0,27820.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBEY9M0334090/?radius=25
2021,Mazda,CX-5,Touring,SUV,25594.0,33715.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM3M0373886/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,27998.0,30099.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM2P0150971/?radius=25
2021,Mazda,CX-5,Carbon Edition,SUV,26998.0,31654.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM3M0382257/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,26998.0,31750.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM2M0400607/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,,25013.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM5M0362452/?radius=25
2021,Mazda,CX-5,Sport,SUV,21998.0,52812.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM6M0416614/?radius=25
2022,Mazda,CX-5,2.5 S Carbon Edition,SUV,28998.0,29506.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM0N1555668/?radius=25
2021,Mazda,CX-5,Carbon Edition,SUV,27998.0,30599.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM1M0351434/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,25950.0,34334.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM8M0359190/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,27998.0,30808.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM5P0192227/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,33858.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM6M0311088/?radius=25
2021,Mazda,CX-5,Touring,SUV,26998.0,32546.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM8M1421506/?radius=25
2022,Mazda,CX-5,2.5 S Premium Plus,SUV,29998.0,28876.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBEM1N1528556/?radius=25
2021,Mazda,CX-5,Sport,SUV,23998.0,39835.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM4M0359491/?radius=25
2021,Mazda,CX-5,Touring,SUV,,25596.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM8M0366013/?radius=25
2021,Mazda,CX-5,Touring,SUV,26998.0,32861.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM4M1389430/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,,21041.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM6P0139200/?radius=25
2021,Mazda,CX-5,Touring,SUV,24000.0,41170.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM0M0403930/?radius=25
2021,Mazda,CX-5,Sport,SUV,24998.0,37218.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM2M0369720/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,26521.0,34304.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM8M1348412/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,33932.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCMXM1382630/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,24998.0,38482.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM9M0368877/?radius=25
2021,Mazda,CX-5,Touring,SUV,24998.0,38682.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM5M0449530/?radius=25
2021,Mazda,CX-5,Sport,SUV,22998.0,46781.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM0M0361383/?radius=25
2022,Mazda,CX-5,2.5 S Carbon Edition,SUV,27998.0,32231.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM7N1570331/?radius=25
2020,Mazda,CX-5,Touring,SUV,22998.0,48780.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM4L0780477/?radius=25
2021,Mazda,CX-5,Carbon Edition Turbo,SUV,28998.0,31239.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCY3M0372630/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,36417.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM3M0336658/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,27998.0,32666.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM8M1446274/?radius=25
2020,Mazda,CX-5,Grand Touring,SUV,26998.0,33783.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBDMXL0806827/?radius=25
2021,Mazda,CX-5,Touring,SUV,24998.0,39540.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM0M1308357/?radius=25
2021,Mazda,CX-5,Touring,SUV,24998.0,39407.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM1M0318658/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,36775.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM0M0340276/?radius=25
2021,Mazda,CX-5,Carbon Edition Turbo,SUV,29998.0,30569.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCY9M0469475/?radius=25
2023,Mazda,CX-50,2.5 Turbo Premium Plus,SUV,36998.0,27575.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-50/2023/vin/7MMVABEY6PN131816/?radius=25
2021,Mazda,CX-5,Touring,SUV,24300.0,16902.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM4M0357664/?radius=25
2022,Mazda,CX-5,2.5 S Select,SUV,24998.0,39717.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBBM5N0575308/?radius=25
2021,Mazda,CX-5,Sport,SUV,23093.0,55209.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM2M0371046/?radius=25
