Year,Make,Model,Trim,Doors,Type,price,Mileage,Accidents,Owners,Usage,Title Details,Salvage Vehicle,Frame Damage,Theft History,Lemon Status,Certified Pre-Owned,Listed since,car_url
2021,Toyota,RAV4,XLE,4dr,SUV,26795.0,16011.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-02-16,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV4MC192237/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,25788.0,16911.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-02-22,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV5MW147110/?radius=25
2021,Toyota,RAV4,XLE,Premium,4dr,26490.0,38690.0,1,1,Personal use,Clean Title,No,No,No,No,No,2023-11-06,https://www.edmunds.com/toyota/rav4/2021/vin/2T3A1RFV2MC153393/?radius=25
2018,Toyota,RAV4,LE,4dr,SUV,14485.0,89465.0,2,3,Taxi vehicle,Clean Title,No,No,No,No,No,2024-01-02,https://www.edmunds.com/toyota/rav4/2018/vin/JTMBFREV1JJ203989/?radius=25
2022,Toyota,RAV4,LE,4dr,SUV,21000.0,41736.0,1,2,Corporate fleet vehicle,Clean Title,No,No,No,No,No,2024-01-25,https://www.edmunds.com/toyota/rav4/2022/vin/2T3H1RFV9NW186745/?radius=25
2023,Toyota,RAV4,Adventure,4dr,SUV,30990.0,24558.0,0,1,Rental vehicle,Clean Title,No,No,No,No,No,2024-03-15,https://www.edmunds.com/toyota/rav4/2023/vin/2T3J1RFV9PW354159/?radius=25
2018,Toyota,RAV4,LE,4dr,SUV,17600.0,35060.0,1,2,Corporate fleet vehicle,Clean Title,No,No,No,No,No,2023-09-26,https://www.edmunds.com/toyota/rav4/2018/vin/JTMBFREV8JJ193378/?radius=25
2023,Toyota,RAV4,LE,4dr,SUV,26994.0,46438.0,0,1,Personal use only,Clean Title,No,No,No,No,Yes,2024-03-20,https://www.edmunds.com/toyota/rav4/2023/vin/2T3G1RFV8PC367500/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,24891.0,19456.0,1,1,Personal use,Clean Title,No,No,No,No,Yes,2024-03-22,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV8MC212596/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,20488.0,41485.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-03-26,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFV4MC091369/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,23220.0,54511.0,1,1,Personal use only,Clean Title,No,No,No,No,Yes,2024-03-23,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFV9MC147665/?radius=25
2018,Toyota,RAV4,LE,4dr,SUV,16000.0,57284.0,2,2,Personal use,Clean Title,No,No,No,No,No,2023-09-26,https://www.edmunds.com/toyota/rav4/2018/vin/JTMBFREVXJJ193737/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,20888.0,27572.0,Frame,1,Corporate fleet vehicle,Title issue reported,No,Yes,No,No,No,2023-06-13,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFVXMW228320/?radius=25
2022,Toyota,RAV4,LE,4dr,SUV,20900.0,38628.0,1,1,Corporate fleet vehicle,Clean Title,No,No,No,No,No,2023-12-28,https://www.edmunds.com/toyota/rav4/2022/vin/2T3H1RFV4NW188225/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,24895.0,13012.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-03-20,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV8MW157601/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,26496.0,37626.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-02-22,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV9MC180049/?radius=25
2014,Toyota,RAV4,XLE,4dr,SUV,12695.0,123208.0,2,4,Corporate fleet vehicle,Clean Title,No,No,No,No,No,,https://www.edmunds.com/toyota/rav4/2014/vin/JTMRFREV3ED050177/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,24469.0,33817.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-02-28,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFVXMC202006/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,24491.0,35084.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-02-17,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV5MC173319/?radius=25
2021,Toyota,RAV4,Limited,4dr,SUV,31495.0,9704.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-03-20,https://www.edmunds.com/toyota/rav4/2021/vin/JTMN1RFV9MD075658/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,25492.0,31014.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-02-21,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFVXMC201082/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,25897.0,15430.0,1,1,Personal use,Clean Title,No,No,No,No,Yes,2024-03-25,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV4MC206519/?radius=25
2019,Toyota,RAV4,LE,4dr,SUV,22495.0,35171.0,1,2,Personal use only,Clean Title,No,No,No,No,No,2024-03-23,https://www.edmunds.com/toyota/rav4/2019/vin/JTMG1RFV7KD003864/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,26469.0,37891.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-02-28,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV4MC156032/?radius=25
2013,Toyota,RAV4,XLE,4dr,SUV,10599.0,155439.0,0,3,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/toyota/rav4/2013/vin/JTMRFREV0DD035733/?radius=25
2019,Toyota,RAV4,Limited,4dr,SUV,26741.0,55637.0,0,2,Personal use only,Clean Title,No,No,No,No,No,2024-02-19,https://www.edmunds.com/toyota/rav4/2019/vin/2T3Y1RFV4KC014121/?radius=25
2013,Toyota,RAV4,Limited,4dr,SUV,11099.0,171627.0,0,2,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/toyota/rav4/2013/vin/2T3DFREV0DW120407/?radius=25
2015,Toyota,RAV4,XLE,4dr,SUV,11799.0,161013.0,0,3,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/toyota/rav4/2015/vin/2T3RFREV4FW277818/?radius=25
2023,Toyota,RAV4,XLE,4dr,SUV,31295.0,8504.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2024-03-18,https://www.edmunds.com/toyota/rav4/2023/vin/2T3P1RFV5PC367230/?radius=25
2020,Toyota,RAV4,LE,4dr,SUV,26392.0,23352.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-02-28,https://www.edmunds.com/toyota/rav4/2020/vin/JTMF1RFV1LD062907/?radius=25
2013,Toyota,RAV4,LE,4dr,SUV,10499.0,149936.0,0,2,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/toyota/rav4/2013/vin/2T3BFREV8DW122607/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,29423.0,15677.0,0,1,Personal use,Clean Title,No,No,No,No,Yes,2024-02-29,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV5MC220689/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,24488.0,29227.0,2,1,Personal use,Clean Title,No,No,No,No,No,2024-02-26,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFVXMW140626/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,25952.0,27441.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-03-08,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV4MC182260/?radius=25
2023,Toyota,RAV4,XLE,4dr,SUV,31457.0,4189.0,0,1,Personal use only,Clean Title,No,No,No,No,Yes,2024-03-03,https://www.edmunds.com/toyota/rav4/2023/vin/2T3P1RFV6PC355071/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,24934.0,30656.0,4cyl,,,,,,,,Yes,2024-04-12,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV5MC184384/?radius=25
2022,Toyota,RAV4,LE,4dr,SUV,28314.0,7566.0,0,1,Personal use only,Clean Title,No,No,No,No,Yes,2024-03-13,https://www.edmunds.com/toyota/rav4/2022/vin/2T3F1RFV1NW296146/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,22895.0,61531.0,0,1,Rental vehicle,Clean Title,No,No,No,No,No,2023-12-13,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV1MC175525/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,24877.0,29641.0,4cyl,,,,,,,,Yes,2024-04-11,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV8MW199234/?radius=25
2021,Toyota,RAV4,XLE,Premium,4dr,31995.0,29517.0,0,1,Personal use,Clean Title,No,No,No,No,Yes,2024-02-27,https://www.edmunds.com/toyota/rav4/2021/vin/2T3A1RFV2MW207838/?radius=25
2020,Toyota,RAV4,XLE,4dr,SUV,26569.0,32654.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-02-17,https://www.edmunds.com/toyota/rav4/2020/vin/2T3P1RFV9LW137800/?radius=25
2021,Toyota,RAV4,XLE,Premium,4dr,30014.0,18735.0,0,1,Personal use,Clean Title,No,No,No,No,Yes,2024-03-25,https://www.edmunds.com/toyota/rav4/2021/vin/2T3A1RFV0MC170421/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,22895.0,61824.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2023-12-13,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFVXMC191769/?radius=25
2015,Toyota,RAV4,XLE,4dr,SUV,15995.0,76142.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2024-01-15,https://www.edmunds.com/toyota/rav4/2015/vin/JTMRFREV0FD152506/?radius=25
2018,Toyota,RAV4,LE,4dr,SUV,17900.0,47970.0,0,2,Personal use,Clean Title,No,No,No,No,No,2023-09-26,https://www.edmunds.com/toyota/rav4/2018/vin/JTMBFREV8JD223316/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,26503.0,23018.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-01-02,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV4MC152269/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,23491.0,50440.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-03-01,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFV7MC182141/?radius=25
2015,Toyota,RAV4,Limited,4dr,SUV,14957.0,117564.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2024-03-23,https://www.edmunds.com/toyota/rav4/2015/vin/2T3DFREV1FW271548/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,24395.0,28461.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFV6MC200855/?radius=25
2020,Toyota,RAV4,XLE,Premium,4dr,24545.0,60465.0,0,1,Personal use,Clean Title,No,No,No,No,No,2023-12-21,https://www.edmunds.com/toyota/rav4/2020/vin/2T3A1RFV5LW121843/?radius=25
2021,Toyota,RAV4,Adventure,4dr,SUV,25395.0,59628.0,0,2,Rental vehicle,Clean Title,No,No,No,No,No,2024-02-13,https://www.edmunds.com/toyota/rav4/2021/vin/2T3J1RFV8MW214793/?radius=25
2022,Toyota,RAV4,LE,4dr,SUV,25991.0,38170.0,0,1,Personal use only,Clean Title,No,No,No,No,Yes,2024-01-19,https://www.edmunds.com/toyota/rav4/2022/vin/2T3F1RFV9NW268868/?radius=25
2022,Toyota,RAV4,LE,4dr,SUV,25491.0,44007.0,0,1,Rental vehicle,Clean Title,No,No,No,No,Yes,2024-01-25,https://www.edmunds.com/toyota/rav4/2022/vin/2T3F1RFV0NW279533/?radius=25
2018,Toyota,RAV4,XLE,4dr,SUV,18473.0,86876.0,0,2,Corporate fleet vehicle,Clean Title,No,No,No,No,No,2024-02-14,https://www.edmunds.com/toyota/rav4/2018/vin/JTMRFREV9JJ747977/?radius=25
2014,Toyota,RAV4,Limited,4dr,SUV,16990.0,79016.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2024-04-04,https://www.edmunds.com/toyota/rav4/2014/vin/2T3DFREV4EW186251/?radius=25
2019,Toyota,RAV4,XLE,Premium,4dr,25452.0,37658.0,0,2,Personal use,Clean Title,No,No,No,No,No,2024-01-31,https://www.edmunds.com/toyota/rav4/2019/vin/2T3A1RFV3KW052794/?radius=25
2023,Toyota,RAV4,XLE,4dr,SUV,31490.0,2956.0,0,1,Personal use only,Clean Title,No,No,No,No,Yes,2024-03-13,https://www.edmunds.com/toyota/rav4/2023/vin/2T3P1RFV6PC334298/?radius=25
2024,Toyota,RAV4,LE,4dr,SUV,31900.0,3307.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2024-04-03,https://www.edmunds.com/toyota/rav4/2024/vin/2T3F1RFV2RC401736/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,27857.0,19116.0,0,1,Personal use,Clean Title,No,No,No,No,Yes,2024-03-25,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV5MC204259/?radius=25
2011,Toyota,RAV4,Limited,4dr,SUV,9799.0,141942.0,1,2,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/toyota/rav4/2011/vin/2T3DF4DV3BW108656/?radius=25
2020,Toyota,RAV4,LE,4dr,SUV,24395.0,43841.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-02-06,https://www.edmunds.com/toyota/rav4/2020/vin/JTMG1RFV0LD061882/?radius=25
2018,Toyota,RAV4,LE,4dr,SUV,15599.0,101174.0,0,2,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/toyota/rav4/2018/vin/2T3BFREV7JW717833/?radius=25
2018,Toyota,RAV4,LE,4dr,SUV,15995.0,77758.0,0,4,Personal use only,Clean Title,No,No,No,No,No,2024-03-26,https://www.edmunds.com/toyota/rav4/2018/vin/JTMBFREV3JJ227839/?radius=25
2019,Toyota,RAV4,XLE,4dr,SUV,22599.0,76508.0,0,2,Personal use,Clean Title,No,No,No,No,No,2024-03-18,https://www.edmunds.com/toyota/rav4/2019/vin/JTMP1RFV1KD010339/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,24692.0,36675.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-01-26,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFV8MC177031/?radius=25
2022,Toyota,RAV4,LE,4dr,SUV,26701.0,13829.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-04-05,https://www.edmunds.com/toyota/rav4/2022/vin/2T3G1RFV4NC274695/?radius=25
2022,Toyota,RAV4,LE,4dr,SUV,23100.0,37559.0,0,2,Corporate fleet vehicle,Clean Title,No,No,No,No,No,2024-03-22,https://www.edmunds.com/toyota/rav4/2022/vin/2T3H1RFVXNW201186/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,24791.0,20201.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-03-30,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV5MW170838/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,19695.0,108883.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFV2MW160854/?radius=25
2020,Toyota,RAV4,XLE,Premium,4dr,24895.0,65698.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-03-18,https://www.edmunds.com/toyota/rav4/2020/vin/2T3A1RFV9LW134028/?radius=25
2020,Toyota,RAV4,LE,4dr,SUV,27777.0,22183.0,0,1,Personal use,Clean Title,No,No,No,No,Yes,2023-09-18,https://www.edmunds.com/toyota/rav4/2020/vin/JTMF1RFV6LD068900/?radius=25
2013,Toyota,RAV4,Limited,4dr,SUV,15236.0,91620.0,3,1,Personal use only,Clean Title,No,No,No,No,No,2024-03-09,https://www.edmunds.com/toyota/rav4/2013/vin/2T3DFREV2DW006635/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,23350.0,60393.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-01-26,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV5MC224239/?radius=25
2019,Toyota,RAV4,XLE,4dr,SUV,22905.0,63762.0,0,3,Corporate fleet vehicle,Clean Title,No,No,No,No,No,2024-03-22,https://www.edmunds.com/toyota/rav4/2019/vin/JTMW1RFV2KD041367/?radius=25
2022,Toyota,RAV4,XLE,4dr,SUV,27199.0,42566.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2024-03-30,https://www.edmunds.com/toyota/rav4/2022/vin/2T3P1RFV4NW284643/?radius=25
2019,Toyota,RAV4,Limited,4dr,SUV,27495.0,56797.0,0,2,Personal use only,Clean Title,No,No,No,No,No,2024-03-12,https://www.edmunds.com/toyota/rav4/2019/vin/JTMY1RFV8KD016661/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,29174.0,19978.0,0,1,Personal use,Clean Title,No,No,No,No,Yes,2024-03-19,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV9MC224213/?radius=25
2013,Toyota,RAV4,Limited,4dr,SUV,15997.0,89277.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2024-01-04,https://www.edmunds.com/toyota/rav4/2013/vin/2T3DFREV6DW101473/?radius=25
2016,Toyota,RAV4,LE,4dr,SUV,19875.0,35389.0,0,2,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/toyota/rav4/2016/vin/JTMBFREV1GJ068456/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,24495.0,38811.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFV8MC199790/?radius=25
2022,Toyota,RAV4,XLE,Premium,4dr,33491.0,14333.0,0,1,Personal use only,Clean Title,No,No,No,No,Yes,2024-03-30,https://www.edmunds.com/toyota/rav4/2022/vin/2T3A1RFV4NW298628/?radius=25
2015,Toyota,RAV4,XLE,4dr,SUV,14189.0,106640.0,1,2,Corporate fleet vehicle,Clean Title,No,No,No,No,No,2024-01-12,https://www.edmunds.com/toyota/rav4/2015/vin/2T3RFREV1FW396927/?radius=25
2013,Toyota,RAV4,XLE,4dr,SUV,10998.0,145565.0,2,4,Personal use only,Clean Title,No,No,No,No,No,2024-02-03,https://www.edmunds.com/toyota/rav4/2013/vin/2T3RFREV8DW007262/?radius=25
2018,Toyota,RAV4,LE,4dr,SUV,16900.0,48256.0,4,2,Personal use,Clean Title,No,No,No,No,No,2023-09-26,https://www.edmunds.com/toyota/rav4/2018/vin/2T3BFREV5JW750216/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,24399.0,23463.0,1,1,Personal use,Clean Title,No,No,No,No,No,2024-04-08,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV7MC194625/?radius=25
2021,Toyota,RAV4,XLE,Premium,4dr,28488.0,33317.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-01-23,https://www.edmunds.com/toyota/rav4/2021/vin/2T3A1RFV5MC167790/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,25500.0,27820.0,1,3,Personal use,Clean Title,No,No,No,No,No,2024-03-22,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV8MC208360/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,23500.0,46888.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFVXMW172228/?radius=25
2023,Toyota,RAV4,XLE,4dr,SUV,29995.0,23883.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2024-03-30,https://www.edmunds.com/toyota/rav4/2023/vin/2T3P1RFV9PW365575/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,24494.0,27635.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-03-08,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV6MW181735/?radius=25
2023,Toyota,RAV4,XLE,4dr,SUV,29999.0,24538.0,0,1,Rental vehicle,Clean Title,No,No,No,No,No,2024-04-09,https://www.edmunds.com/toyota/rav4/2023/vin/2T3P1RFV8PW369469/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,23986.0,60507.0,0,1,Rental vehicle,Clean Title,No,No,No,No,No,2024-01-24,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV8MC142053/?radius=25
2024,Toyota,RAV4,Adventure,4dr,SUV,38991.0,2671.0,0,1,Personal use only,Clean Title,No,No,No,No,Yes,2024-02-24,https://www.edmunds.com/toyota/rav4/2024/vin/2T3J1RFV4RW409622/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,25095.0,29085.0,1,2,Personal use,Clean Title,No,No,No,No,No,2023-09-26,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV7MC143842/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,24648.0,30100.0,0,2,Personal use,Clean Title,No,No,No,No,No,2024-04-08,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV6MW176082/?radius=25
2020,Toyota,RAV4,LE,4dr,SUV,25249.0,33714.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2024-04-01,https://www.edmunds.com/toyota/rav4/2020/vin/2T3F1RFV4LW135710/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,28257.0,14298.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-03-08,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV4MC180900/?radius=25
2020,Toyota,RAV4,Base,4dr,SUV,22891.0,60025.0,0,2,Rental vehicle,Clean Title,No,No,No,No,No,2024-04-09,https://www.edmunds.com/toyota/rav4/2020/vin/2T3H1RFV0LC080926/?radius=25
2023,Toyota,RAV4,XLE,4dr,SUV,30499.0,23768.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2024-04-09,https://www.edmunds.com/toyota/rav4/2023/vin/2T3P1RFV3PW371064/?radius=25
2018,Toyota,RAV4,XLE,4dr,SUV,21222.0,31895.0,2,2,Personal use,Clean Title,No,No,No,No,No,2024-01-31,https://www.edmunds.com/toyota/rav4/2018/vin/2T3RFREV5JW833420/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,24817.0,32489.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-04-10,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFVXMC197180/?radius=25
2011,Toyota,RAV4,Base,4dr,SUV,10545.0,100466.0,1,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/toyota/rav4/2011/vin/2T3BF4DV8BW112919/?radius=25
2015,Toyota,RAV4,Limited,4dr,SUV,10799.0,185010.0,1,2,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/toyota/rav4/2015/vin/2T3DFREV0FW396069/?radius=25
2020,Toyota,RAV4,XLE,Premium,4dr,27588.0,50401.0,0,1,Personal use only,Clean Title,No,No,No,No,Yes,2024-03-12,https://www.edmunds.com/toyota/rav4/2020/vin/2T3A1RFV1LW101136/?radius=25
2021,Toyota,RAV4,Limited,4dr,SUV,28349.0,53908.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2023-12-21,https://www.edmunds.com/toyota/rav4/2021/vin/2T3N1RFV4MC238186/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,23999.0,61346.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2024-03-29,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV9MC209775/?radius=25
2019,Toyota,RAV4,XLE,4dr,SUV,22880.0,53079.0,1,1,Personal use,Clean Title,No,No,No,No,No,2023-11-18,https://www.edmunds.com/toyota/rav4/2019/vin/JTMP1RFV5KD046342/?radius=25
2015,Toyota,RAV4,LE,4dr,SUV,16295.0,66760.0,1,2,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/toyota/rav4/2015/vin/2T3BFREV6FW398108/?radius=25
2018,Toyota,RAV4,Limited,4dr,SUV,20956.0,87579.0,1,2,Personal use only,Clean Title,No,No,No,No,No,2024-03-18,https://www.edmunds.com/toyota/rav4/2018/vin/2T3DFREV6JW760049/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,24991.0,38468.0,1,2,Personal use,Clean Title,No,No,No,No,No,2024-03-10,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV7MW160638/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,27676.0,15805.0,1,1,Personal use,Clean Title,No,No,No,No,No,2024-03-21,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV4MW214283/?radius=25
2019,Toyota,RAV4,XLE,4dr,SUV,28500.0,26561.0,1,1,Personal use,Clean Title,No,No,No,No,Yes,2024-03-16,https://www.edmunds.com/toyota/rav4/2019/vin/JTMP1RFV3KJ005211/?radius=25
2021,Toyota,RAV4,LE,4dr,SUV,21907.0,30350.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-02-23,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFV2MC163013/?radius=25
2013,Toyota,RAV4,Limited,4dr,SUV,6888.0,259410.0,1,1,Taxi vehicle,Clean Title,No,No,No,No,No,2023-10-25,https://www.edmunds.com/toyota/rav4/2013/vin/2T3DFREV7DW067592/?radius=25
2022,Toyota,RAV4,LE,4dr,SUV,25491.0,40988.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2024-01-19,https://www.edmunds.com/toyota/rav4/2022/vin/2T3F1RFVXNW275456/?radius=25
2021,Toyota,RAV4,XLE,Premium,4dr,30700.0,20570.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-04-01,https://www.edmunds.com/toyota/rav4/2021/vin/2T3A1RFV5MW199198/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,24989.0,43695.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-03-01,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFVXMW178079/?radius=25
2023,Toyota,RAV4,XLE,4dr,SUV,31099.0,22412.0,0,1,Rental vehicle,Clean Title,No,No,No,No,No,2024-04-08,https://www.edmunds.com/toyota/rav4/2023/vin/2T3P1RFVXPW385222/?radius=25
2018,Toyota,RAV4,LE,4dr,SUV,17995.0,73450.0,0,2,Personal use only,Clean Title,No,No,No,No,No,2023-03-28,https://www.edmunds.com/toyota/rav4/2018/vin/JTMBFREV6JJ242318/?radius=25
2021,Toyota,RAV4,XLE,4dr,SUV,29750.0,9717.0,0,1,Personal use only,Clean Title,No,No,No,No,Yes,2024-03-16,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV4MC240836/?radius=25
2023,Toyota,RAV4,XLE,4dr,SUV,31900.0,22380.0,0,1,Personal use only,Clean Title,No,No,No,No,Yes,2024-04-06,https://www.edmunds.com/toyota/rav4/2023/vin/2T3P1RFV9PC366050/?radius=25
2021,Toyota,RAV4,Limited,4dr,SUV,34950.0,12118.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-02-27,https://www.edmunds.com/toyota/rav4/2021/vin/JTMN1RFV7MD075190/?radius=25
2019,Toyota,RAV4,LE,4dr,SUV,25277.0,28963.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-01-10,https://www.edmunds.com/toyota/rav4/2019/vin/2T3G1RFV4KW047615/?radius=25
2023,Toyota,RAV4,LE,4dr,SUV,29350.0,15919.0,0,1,Rental vehicle,Clean Title,No,No,No,No,No,2024-04-08,https://www.edmunds.com/toyota/rav4/2023/vin/2T3F1RFV2PW385629/?radius=25
